Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
52,0,3.55901,0.0133786,0.012423,0.0267018,0.00890059,0.000816314,0,0.965984,69.0612,0.0341983,0,0.0105694,0,7.37482,5856.44,91.2136,110.91,69.3441,3.46021,542.316,84.8007,0.049131,1.59902,0.893012,5533.13,53.8158,0
53,0,3.5601,0.0137866,0.0128019,0.0282249,0.00940829,0.000987161,0,0.965443,69.1628,0.0335708,0,0.0106255,0,7.37453,5865.25,91.1719,110.895,69.3143,3.46021,542.316,84.8035,0.049131,1.59902,0.891233,5533.14,53.8929,0
53,0,3.5601,0.0137866,0.0128019,0.0282249,0.00940829,0.000987161,0,0.965443,69.1628,0.0335708,0,0.0106255,0,7.37453,5865.25,91.1719,110.895,69.3143,3.46021,542.316,84.8035,0.049131,1.59902,0.891233,5533.14,53.8929,0
54,0,3.56142,0.0141964,0.0131824,0.0297682,0.00992273,0.00119426,0,0.964925,69.2853,0.0328929,0,0.0106799,0,7.37412,5875.38,91.1379,110.891,69.2892,3.46021,542.316,84.7998,0.049131,1.59902,0.889342,5533.16,54.069,0
54,0,3.56142,0.0141964,0.0131824,0.0297682,0.00992273,0.00119426,0,0.964925,69.2853,0.0328929,0,0.0106799,0,7.37412,5875.38,91.1379,110.891,69.2892,3.46021,542.316,84.7998,0.049131,1.59902,0.889342,5533.16,54.069,0
55,0,3.56298,0.01461,0.0135664,0.0313383,0.0104461,0.00142637,0,0.964408,69.4102,0.0322187,0,0.0107326,0,7.37364,5885.92,91.1177,110.904,69.2727,3.46021,542.316,84.799,0.049131,1.59902,0.88754,5533.18,54.1415,0
55,0,3.56298,0.01461,0.0135664,0.0313383,0.0104461,0.00142637,0,0.964408,69.4102,0.0322187,0,0.0107326,0,7.37364,5885.92,91.1177,110.904,69.2727,3.46021,542.316,84.799,0.049131,1.59902,0.88754,5533.18,54.1415,0
56,0,3.56477,0.0150287,0.0139552,0.0329425,0.0109808,0.00167281,0,0.963835,69.5257,0.0315796,0,0.0107837,0,7.37308,5896.27,91.1148,110.934,69.2677,3.46021,542.316,84.807,0.049131,1.59902,0.885954,5533.2,54.0735,0
56,0,3.56477,0.0150287,0.0139552,0.0329425,0.0109808,0.00167281,0,0.963835,69.5257,0.0315796,0,0.0107837,0,7.37308,5896.27,91.1148,110.934,69.2677,3.46021,542.316,84.807,0.049131,1.59902,0.885954,5533.2,54.0735,0
57,0,3.5668,0.0154537,0.0143499,0.0345877,0.0115292,0.00192863,0,0.963209,69.6244,0.0309745,0,0.0108332,0,7.37247,5906,91.1305,110.984,69.2757,3.46021,542.316,84.8266,0.049131,1.59902,0.884657,5533.22,53.8916,0
57,0,3.5668,0.0154537,0.0143499,0.0345877,0.0115292,0.00192863,0,0.963209,69.6244,0.0309745,0,0.0108332,0,7.37247,5906,91.1305,110.984,69.2757,3.46021,542.316,84.8266,0.049131,1.59902,0.884657,5533.22,53.8916,0
58,0,3.56905,0.0158858,0.0147511,0.0362809,0.0120936,0.00219253,0,0.962531,69.7026,0.0304002,0,0.0108812,0,7.37182,5914.84,91.164,111.049,69.2965,3.46021,542.316,84.8583,0.049131,1.59902,0.883681,5533.24,53.6182,0
58,0,3.56905,0.0158858,0.0147511,0.0362809,0.0120936,0.00219253,0,0.962531,69.7026,0.0304002,0,0.0108812,0,7.37182,5914.84,91.164,111.049,69.2965,3.46021,542.316,84.8583,0.049131,1.59902,0.883681,5533.24,53.6182,0
59,0,3.57149,0.0163254,0.0151593,0.0380281,0.012676,0.00246546,0,0.961559,69.794,0.0299127,0,0.0109279,0,7.37094,5930.42,91.7842,111.209,69.372,3.46021,542.316,84.9704,0.049131,1.59902,0.887639,5533.26,53.3448,0
59,0,3.57149,0.0163254,0.0151593,0.0380281,0.012676,0.00246546,0,0.961559,69.794,0.0299127,0,0.0109279,0,7.37094,5930.42,91.7842,111.209,69.372,3.46021,542.316,84.9704,0.049131,1.59902,0.887639,5533.26,53.3448,0
60,0,3.57415,0.0167733,0.0155752,0.0398348,0.0132783,0.00276569,0,0.960351,69.8109,0.0295028,0,0.0109731,0,7.36993,5898.87,92.2362,111.715,70.2326,3.46021,542.316,84.4978,0.049131,1.59902,0.896975,5533.27,53.5912,0
60,0,3.57415,0.0167733,0.0155752,0.0398348,0.0132783,0.00276569,0,0.960351,69.8109,0.0295028,0,0.0109731,0,7.36993,5898.87,92.2362,111.715,70.2326,3.46021,542.316,84.4978,0.049131,1.59902,0.896975,5533.27,53.5912,0
61,0,3.5769,0.0172292,0.0159985,0.0417034,0.0139011,0.00309427,0,0.959393,69.8131,0.0289924,0,0.0110171,0,7.36919,5886.92,92.3744,111.861,70.4814,3.46021,542.316,84.3241,0.049131,1.59902,0.900193,5533.29,53.9946,0
61,0,3.5769,0.0172292,0.0159985,0.0417034,0.0139011,0.00309427,0,0.959393,69.8131,0.0289924,0,0.0110171,0,7.36919,5886.92,92.3744,111.861,70.4814,3.46021,542.316,84.3241,0.049131,1.59902,0.900193,5533.29,53.9946,0
62,0,3.57968,0.0176921,0.0164284,0.0436351,0.014545,0.00342579,0,0.958509,69.6776,0.0284825,0,0.0110598,0,7.36856,5868.72,91.8881,111.84,70.1275,3.46021,542.316,84.2268,0.049131,1.59902,0.898014,5533.31,54.1447,0
62,0,3.57968,0.0176921,0.0164284,0.0436351,0.014545,0.00342579,0,0.958509,69.6776,0.0284825,0,0.0110598,0,7.36856,5868.72,91.8881,111.84,70.1275,3.46021,542.316,84.2268,0.049131,1.59902,0.898014,5533.31,54.1447,0
63,0,3.58248,0.0181617,0.0168645,0.0456305,0.0152102,0.00377412,0,0.957587,69.5642,0.0279998,0,0.0111012,0,7.36795,5891.41,91.5005,111.361,69.7287,3.46021,542.316,84.6902,0.049131,1.59902,0.890616,5533.33,54.1176,0
63,0,3.58248,0.0181617,0.0168645,0.0456305,0.0152102,0.00377412,0,0.957587,69.5642,0.0279998,0,0.0111012,0,7.36795,5891.41,91.5005,111.361,69.7287,3.46021,542.316,84.6902,0.049131,1.59902,0.890616,5533.33,54.1176,0
64,0,3.58531,0.0186376,0.0173064,0.0476903,0.0158968,0.00414536,0,0.95663,69.5215,0.0275415,0,0.0111415,0,7.36738,5896.94,91.4184,111.253,69.5406,3.46021,542.316,84.8218,0.049131,1.59902,0.888952,5533.35,53.9677,0
64,0,3.58531,0.0186376,0.0173064,0.0476903,0.0158968,0.00414536,0,0.95663,69.5215,0.0275415,0,0.0111415,0,7.36738,5896.94,91.4184,111.253,69.5406,3.46021,542.316,84.8218,0.049131,1.59902,0.888952,5533.35,53.9677,0
65,0,3.58816,0.0191193,0.0177536,0.049815,0.016605,0.00454076,0,0.955637,69.6593,0.0271055,0,0.0111807,0,7.36683,5909.83,91.4382,111.311,69.5421,3.46021,542.316,84.839,0.049131,1.59902,0.887225,5533.37,53.7262,0
65,0,3.58816,0.0191193,0.0177536,0.049815,0.016605,0.00454076,0,0.955637,69.6593,0.0271055,0,0.0111807,0,7.36683,5909.83,91.4382,111.311,69.5421,3.46021,542.316,84.839,0.049131,1.59902,0.887225,5533.37,53.7262,0
66,0,3.59106,0.0196063,0.0182059,0.0520055,0.0173352,0.00495951,0,0.954052,69.8599,0.0267984,0,0.0112188,0,7.36606,5897.69,92.4634,111.934,70.4446,3.46021,542.316,84.4217,0.049131,1.59902,0.899479,5533.39,53.6461,0
66,0,3.59106,0.0196063,0.0182059,0.0520055,0.0173352,0.00495951,0,0.954052,69.8599,0.0267984,0,0.0112188,0,7.36606,5897.69,92.4634,111.934,70.4446,3.46021,542.316,84.4217,0.049131,1.59902,0.899479,5533.39,53.6461,0
67,0,3.59406,0.0200987,0.0186631,0.0542623,0.0180874,0.00541805,0,0.952572,69.8788,0.0264799,0,0.0112559,0,7.36541,5887.78,92.6163,112.098,70.705,3.46021,542.316,84.2571,0.049131,1.59902,0.902547,5533.41,54.0345,0
67,0,3.59406,0.0200987,0.0186631,0.0542623,0.0180874,0.00541805,0,0.952572,69.8788,0.0264799,0,0.0112559,0,7.36541,5887.78,92.6163,112.098,70.705,3.46021,542.316,84.2571,0.049131,1.59902,0.902547,5533.41,54.0345,0
68,0,3.59707,0.0205953,0.0191242,0.0565856,0.0188619,0.00590131,0,0.951365,69.7415,0.0260872,0,0.011292,0,7.36494,5867.69,92.1301,112.092,70.3713,3.46021,542.316,84.1349,0.049131,1.59902,0.900673,5533.42,54.3398,0
68,0,3.59707,0.0205953,0.0191242,0.0565856,0.0188619,0.00590131,0,0.951365,69.7415,0.0260872,0,0.011292,0,7.36494,5867.69,92.1301,112.092,70.3713,3.46021,542.316,84.1349,0.049131,1.59902,0.900673,5533.42,54.3398,0
69,0,3.60007,0.0210957,0.0195889,0.0589747,0.0196582,0.00638976,0,0.950208,69.6157,0.0256919,0,0.0113272,0,7.36453,5891.12,91.7471,111.617,69.9575,1.89994,547.645,84.6234,0.0505413,0.886453,0.893202,5533.44,54.4633,0
69,0,3.60007,0.0210957,0.0195889,0.0589747,0.0196582,0.00638976,0,0.950208,69.6157,0.0256919,0,0.0113272,0,7.36453,5891.12,91.7471,111.617,69.9575,1.89994,547.645,84.6234,0.0505413,0.886453,0.893202,5533.44,54.4633,0
70,0,3.60305,0.0215993,0.0200565,0.0614288,0.0204763,0.00688162,0,0.949015,69.5561,0.0253162,0,0.0113614,0,7.36414,5896.58,91.671,111.514,69.7707,1.89994,547.645,84.7745,0.0505413,0.886453,0.891611,5533.46,54.442,0
70,0,3.60305,0.0215993,0.0200565,0.0614288,0.0204763,0.00688162,0,0.949015,69.5561,0.0253162,0,0.0113614,0,7.36414,5896.58,91.671,111.514,69.7707,1.89994,547.645,84.7745,0.0505413,0.886453,0.891611,5533.46,54.442,0
71,0,3.606,0.0221058,0.0205268,0.0639474,0.0213158,0.00737531,0.000297541,0.947798,69.6769,0.0249587,0,0.0113947,0,7.36378,5909.02,91.6936,111.573,69.7734,1.89994,547.645,84.806,0.0505413,0.886453,0.889977,5533.48,54.3102,0
71,0,3.606,0.0221058,0.0205268,0.0639474,0.0213158,0.00737531,0.000297541,0.947798,69.6769,0.0249587,0,0.0113947,0,7.36378,5909.02,91.6936,111.573,69.7734,1.89994,547.645,84.806,0.0505413,0.886453,0.889977,5533.48,54.3102,0
72,0,3.60891,0.0226145,0.0209992,0.0665295,0.0221765,0.0078678,0.00132405,0.946585,69.8266,0.0246093,0,0.0114272,0,7.36346,5893.63,92.7067,112.177,70.666,1.89994,547.645,84.4038,0.0505413,0.886453,0.902615,5533.5,54.1373,0
72,0,3.60891,0.0226145,0.0209992,0.0665295,0.0221765,0.0078678,0.00132405,0.946585,69.8266,0.0246093,0,0.0114272,0,7.36346,5893.63,92.7067,112.177,70.666,1.89994,547.645,84.4038,0.0505413,0.886453,0.902615,5533.5,54.1373,0
73,0,3.61176,0.0231246,0.0214728,0.0691729,0.0230576,0.00835002,0.00303684,0.944665,69.8023,0.0244399,0,0.0114588,0,7.3631,5880.02,92.8368,112.314,70.9076,1.89994,547.645,84.2381,0.0505413,0.886453,0.906026,5533.52,54.2472,0
73,0,3.61176,0.0231246,0.0214728,0.0691729,0.0230576,0.00835002,0.00303684,0.944665,69.8023,0.0244399,0,0.0114588,0,7.3631,5880.02,92.8368,112.314,70.9076,1.89994,547.645,84.2381,0.0505413,0.886453,0.906026,5533.52,54.2472,0
74,0,3.61447,0.0236343,0.0219461,0.071873,0.0239577,0.00884402,0.00542172,0.943378,69.6083,0.0241767,0,0.0114897,0,7.363,5859.21,92.3379,112.271,70.5768,1.89994,547.645,84.174,0.0505413,0.886453,0.904138,5533.54,54.583,0
74,0,3.61447,0.0236343,0.0219461,0.071873,0.0239577,0.00884402,0.00542172,0.943378,69.6083,0.0241767,0,0.0114897,0,7.363,5859.21,92.3379,112.271,70.5768,1.89994,547.645,84.174,0.0505413,0.886453,0.904138,5533.54,54.583,0
75,0,3.61691,0.0241416,0.0224172,0.0746227,0.0248742,0.00935731,0.00846182,0.942419,69.4112,0.0238609,0,0.0115198,0,7.36305,5877.17,91.9254,111.752,70.1065,1.89994,547.645,84.6718,0.0505413,0.886453,0.897168,5533.56,54.8455,0
75,0,3.61691,0.0241416,0.0224172,0.0746227,0.0248742,0.00935731,0.00846182,0.942419,69.4112,0.0238609,0,0.0115198,0,7.36305,5877.17,91.9254,111.752,70.1065,1.89994,547.645,84.6718,0.0505413,0.886453,0.897168,5533.56,54.8455,0
76,0,3.61903,0.0246447,0.0228843,0.0774128,0.0258043,0.00988725,0.0121435,0.941632,69.2678,0.023543,0,0.0115491,0,7.36321,5876.32,91.8043,111.584,69.8784,1.89994,547.645,84.8348,0.0505413,0.886453,0.896062,5533.57,54.9444,0
76,0,3.61903,0.0246447,0.0228843,0.0774128,0.0258043,0.00988725,0.0121435,0.941632,69.2678,0.023543,0,0.0115491,0,7.36321,5876.32,91.8043,111.584,69.8784,1.89994,547.645,84.8348,0.0505413,0.886453,0.896062,5533.57,54.9444,0
77,0,3.62081,0.0251417,0.0233459,0.0802335,0.0267445,0.0104246,0.0164256,0.940959,69.2913,0.0232402,0,0.0115777,0,7.36347,5882.04,91.7716,111.561,69.8259,1.89994,547.645,84.8887,0.0505413,0.886453,0.894858,5533.59,54.9038,0
77,0,3.62081,0.0251417,0.0233459,0.0802335,0.0267445,0.0104246,0.0164256,0.940959,69.2913,0.0232402,0,0.0115777,0,7.36347,5882.04,91.7716,111.561,69.8259,1.89994,547.645,84.8887,0.0505413,0.886453,0.894858,5533.59,54.9038,0
78,0,3.62226,0.0256314,0.0238006,0.0830745,0.0276915,0.0109624,0.0212627,0.940392,69.3054,0.0229509,0,0.0116056,0,7.3638,5886.65,91.7563,111.557,69.8011,1.89994,547.645,84.9378,0.0505413,0.886453,0.894001,5533.62,54.7479,0
78,0,3.62226,0.0256314,0.0238006,0.0830745,0.0276915,0.0109624,0.0212627,0.940392,69.3054,0.0229509,0,0.0116056,0,7.3638,5886.65,91.7563,111.557,69.8011,1.89994,547.645,84.9378,0.0505413,0.886453,0.894001,5533.62,54.7479,0
79,0,3.6234,0.0261127,0.0242475,0.085926,0.028642,0.0114954,0.0266087,0.939917,69.2607,0.0226736,0,0.0116328,0,7.36418,5887.08,91.7387,111.538,69.7723,1.89994,547.645,84.9989,0.0505413,0.886453,0.893755,5533.64,54.4944,0
79,0,3.6234,0.0261127,0.0242475,0.085926,0.028642,0.0114954,0.0266087,0.939917,69.2607,0.0226736,0,0.0116328,0,7.36418,5887.08,91.7387,111.538,69.7723,1.89994,547.645,84.9989,0.0505413,0.886453,0.893755,5533.64,54.4944,0
80,0,3.62428,0.0265851,0.0246862,0.0887794,0.0295931,0.0120241,0.0324212,0.939336,69.0646,0.0225343,0,0.0116594,0,7.3648,5879.02,91.6713,111.443,69.6892,1.89994,547.645,85.1234,0.0505413,0.886453,0.894275,5533.66,54.3523,0
80,0,3.62428,0.0265851,0.0246862,0.0887794,0.0295931,0.0120241,0.0324212,0.939336,69.0646,0.0225343,0,0.0116594,0,7.3648,5879.02,91.6713,111.443,69.6892,1.89994,547.645,85.1234,0.0505413,0.886453,0.894275,5533.66,54.3523,0
81,0,3.62495,0.0270484,0.0251164,0.0916275,0.0305425,0.0125709,0.0386864,0.938911,68.9496,0.0223727,0,0.0116853,0,7.36531,5872.6,91.6121,111.364,69.6297,1.89994,547.645,85.1724,0.0505413,0.886453,0.894632,5533.68,54.5555,0
81,0,3.62495,0.0270484,0.0251164,0.0916275,0.0305425,0.0125709,0.0386864,0.938911,68.9496,0.0223727,0,0.0116853,0,7.36531,5872.6,91.6121,111.364,69.6297,1.89994,547.645,85.1724,0.0505413,0.886453,0.894632,5533.68,54.5555,0
82,0,3.62547,0.0275033,0.0255388,0.0944649,0.0314883,0.0131349,0.0453733,0.938599,68.8365,0.0221278,0,0.0117107,0,7.36569,5865.46,91.5329,111.264,69.5554,1.89994,547.645,85.2086,0.0505413,0.886453,0.894891,5533.7,54.8033,0
82,0,3.62547,0.0275033,0.0255388,0.0944649,0.0314883,0.0131349,0.0453733,0.938599,68.8365,0.0221278,0,0.0117107,0,7.36569,5865.46,91.5329,111.264,69.5554,1.89994,547.645,85.2086,0.0505413,0.886453,0.894891,5533.7,54.8033,0
83,0,3.6259,0.0279508,0.0259543,0.0972881,0.0324294,0.0136998,0.0524325,0.938326,68.7311,0.0218605,0,0.0117354,0,7.36597,5858.07,91.4339,111.144,69.466,1.89994,547.645,85.2318,0.0505413,0.886453,0.894981,5533.71,54.914,0
83,0,3.6259,0.0279508,0.0259543,0.0972881,0.0324294,0.0136998,0.0524325,0.938326,68.7311,0.0218605,0,0.0117354,0,7.36597,5858.07,91.4339,111.144,69.466,1.89994,547.645,85.2318,0.0505413,0.886453,0.894981,5533.71,54.914,0
84,0,3.62629,0.0283921,0.0263641,0.100095,0.033365,0.0142527,0.0598125,0.938033,68.6413,0.0216043,0,0.0117595,0,7.36615,5851.13,91.3187,111.008,69.3633,1.89994,547.645,85.2421,0.0505413,0.886453,0.894835,5533.73,54.8664,0
84,0,3.62629,0.0283921,0.0263641,0.100095,0.033365,0.0142527,0.0598125,0.938033,68.6413,0.0216043,0,0.0117595,0,7.36615,5851.13,91.3187,111.008,69.3633,1.89994,547.645,85.2421,0.0505413,0.886453,0.894835,5533.73,54.8664,0
85,0,3.62672,0.0288289,0.0267697,0.102886,0.0342953,0.0147881,0.0674657,0.937678,68.6161,0.0213597,0,0.011783,0,7.36623,5848.16,91.1983,110.876,69.2611,1.89994,547.645,85.2301,0.0505413,0.886453,0.894025,5533.76,54.6843,0
85,0,3.62672,0.0288289,0.0267697,0.102886,0.0342953,0.0147881,0.0674657,0.937678,68.6161,0.0213597,0,0.011783,0,7.36623,5848.16,91.1983,110.876,69.2611,1.89994,547.645,85.2301,0.0505413,0.886453,0.894025,5533.76,54.6843,0
86,0,3.62727,0.0292635,0.0271733,0.105664,0.0352213,0.0153055,0.0753524,0.937224,68.6846,0.0211259,0,0.011806,0,7.36616,5851.5,91.0834,110.766,69.1709,1.89994,547.645,85.1938,0.0505413,0.886453,0.892308,5533.78,54.3892,0
86,0,3.62727,0.0292635,0.0271733,0.105664,0.0352213,0.0153055,0.0753524,0.937224,68.6846,0.0211259,0,0.011806,0,7.36616,5851.5,91.0834,110.766,69.1709,1.89994,547.645,85.1938,0.0505413,0.886453,0.892308,5533.78,54.3892,0
87,0,3.62803,0.0296982,0.0275769,0.108434,0.0361447,0.0158072,0.0834437,0.936418,69.0091,0.0209717,0,0.0118284,0,7.36586,5871.87,90.8967,110.629,69.0338,1.89994,547.645,85.0883,0.0505413,0.886453,0.887268,5533.8,54.0736,0
87,0,3.62803,0.0296982,0.0275769,0.108434,0.0361447,0.0158072,0.0834437,0.936418,69.0091,0.0209717,0,0.0118284,0,7.36586,5871.87,90.8967,110.629,69.0338,1.89994,547.645,85.0883,0.0505413,0.886453,0.887268,5533.8,54.0736,0
88,0,3.62909,0.0301354,0.0279829,0.111204,0.0370679,0.0163164,0.0917454,0.935244,69.2006,0.0208964,0,0.0118504,0,7.36528,5884.99,90.8356,110.605,68.9893,1.89994,547.645,85.0424,0.0505413,0.886453,0.884659,5533.82,54.1229,0
88,0,3.62909,0.0301354,0.0279829,0.111204,0.0370679,0.0163164,0.0917454,0.935244,69.2006,0.0208964,0,0.0118504,0,7.36528,5884.99,90.8356,110.605,68.9893,1.89994,547.645,85.0424,0.0505413,0.886453,0.884659,5533.82,54.1229,0
89,0,3.63048,0.0305772,0.0283931,0.113982,0.037994,0.0168494,0.100274,0.934107,69.3813,0.0207169,0,0.0118718,0,7.36468,5898.33,90.8011,110.612,68.9626,1.89994,547.645,85.0133,0.0505413,0.886453,0.882304,5533.84,54.3186,0
89,0,3.63048,0.0305772,0.0283931,0.113982,0.037994,0.0168494,0.100274,0.934107,69.3813,0.0207169,0,0.0118718,0,7.36468,5898.33,90.8011,110.612,68.9626,1.89994,547.645,85.0133,0.0505413,0.886453,0.882304,5533.84,54.3186,0
90,0,3.63217,0.0310248,0.0288087,0.116778,0.0389259,0.0173956,0.109023,0.93297,69.5389,0.0204977,0,0.0118928,0,7.36409,5911.18,90.794,110.651,68.9547,1.89994,547.645,85.0055,0.0505413,0.886453,0.880318,5533.86,54.4346,0
90,0,3.63217,0.0310248,0.0288087,0.116778,0.0389259,0.0173956,0.109023,0.93297,69.5389,0.0204977,0,0.0118928,0,7.36409,5911.18,90.794,110.651,68.9547,1.89994,547.645,85.0055,0.0505413,0.886453,0.880318,5533.86,54.4346,0
91,0,3.63413,0.0314792,0.0292306,0.119599,0.0398665,0.0179428,0.117987,0.931719,69.6665,0.0202826,0,0.0119132,0,7.36345,5923.05,90.8132,110.713,68.9649,1.89994,547.645,85.02,0.0505413,0.886453,0.878757,5533.88,54.4072,0
91,0,3.63413,0.0314792,0.0292306,0.119599,0.0398665,0.0179428,0.117987,0.931719,69.6665,0.0202826,0,0.0119132,0,7.36345,5923.05,90.8132,110.713,68.9649,1.89994,547.645,85.02,0.0505413,0.886453,0.878757,5533.88,54.4072,0
92,0,3.63633,0.0319409,0.0296594,0.122455,0.0408184,0.0184842,0.127162,0.930349,69.7614,0.0200773,0,0.0119332,0,7.36279,5933.59,90.8557,110.794,68.9916,1.89994,547.645,85.0555,0.0505413,0.886453,0.877635,5533.91,54.2644,0
92,0,3.63633,0.0319409,0.0296594,0.122455,0.0408184,0.0184842,0.127162,0.930349,69.7614,0.0200773,0,0.0119332,0,7.36279,5933.59,90.8557,110.794,68.9916,1.89994,547.645,85.0555,0.0505413,0.886453,0.877635,5533.91,54.2644,0
93,0,3.63875,0.0324102,0.0300952,0.125352,0.0417841,0.0190182,0.136566,0.928879,69.8257,0.0198703,0,0.0119528,0,7.36214,5944.9,91.4323,110.887,69.0325,1.89994,547.645,85.1392,0.0505413,0.886453,0.881785,5533.93,54.08,0
93,0,3.63875,0.0324102,0.0300952,0.125352,0.0417841,0.0190182,0.136566,0.928879,69.8257,0.0198703,0,0.0119528,0,7.36214,5944.9,91.4323,110.887,69.0325,1.89994,547.645,85.1392,0.0505413,0.886453,0.881785,5533.93,54.08,0
94,0,3.64133,0.032887,0.0305379,0.128296,0.0427655,0.0195269,0.146168,0.92659,69.8771,0.0197681,0,0.0119718,0,7.36125,5906.08,92.0443,111.57,70.1573,1.89994,547.645,84.521,0.0505413,0.886453,0.893784,5533.95,53.9377,0
94,0,3.64133,0.032887,0.0305379,0.128296,0.0427655,0.0195269,0.146168,0.92659,69.8771,0.0197681,0,0.0119718,0,7.36125,5906.08,92.0443,111.57,70.1573,1.89994,547.645,84.521,0.0505413,0.886453,0.893784,5533.95,53.9377,0
95,0,3.64411,0.033371,0.0309873,0.131292,0.0437639,0.020035,0.155996,0.924158,69.7465,0.0197008,0,0.0119905,0,7.36043,5887.15,91.5566,111.564,69.7219,1.89994,547.645,84.4079,0.0505413,0.886453,0.89169,5533.97,54.15,0
95,0,3.64411,0.033371,0.0309873,0.131292,0.0437639,0.020035,0.155996,0.924158,69.7465,0.0197008,0,0.0119905,0,7.36043,5887.15,91.5566,111.564,69.7219,1.89994,547.645,84.4079,0.0505413,0.886453,0.89169,5533.97,54.15,0
96,0,3.647,0.0338611,0.0314424,0.134341,0.0447804,0.0205683,0.166093,0.922071,69.6341,0.0195409,0,0.0120088,0,7.35983,5911.53,91.1752,111.091,69.4085,1.89994,547.645,84.8942,0.0505413,0.886453,0.884152,5533.99,54.4115,0
96,0,3.647,0.0338611,0.0314424,0.134341,0.0447804,0.0205683,0.166093,0.922071,69.6341,0.0195409,0,0.0120088,0,7.35983,5911.53,91.1752,111.091,69.4085,1.89994,547.645,84.8942,0.0505413,0.886453,0.884152,5533.99,54.4115,0
97,0,3.64993,0.0343563,0.0319022,0.137446,0.0458153,0.0211319,0.176508,0.920156,69.5908,0.0193483,0,0.0120266,0,7.35936,5918.21,91.103,110.994,69.2255,1.89994,547.645,85.043,0.0505413,0.886453,0.882432,5534.01,54.5549,0
97,0,3.64993,0.0343563,0.0319022,0.137446,0.0458153,0.0211319,0.176508,0.920156,69.5908,0.0193483,0,0.0120266,0,7.35936,5918.21,91.103,110.994,69.2255,1.89994,547.645,85.043,0.0505413,0.886453,0.882432,5534.01,54.5549,0
98,0,3.65286,0.0348557,0.032366,0.140607,0.046869,0.0217194,0.187258,0.918167,69.7312,0.0191621,0,0.012044,0,7.35893,5932.15,91.1314,111.07,69.2342,1.89994,547.645,85.0716,0.0505413,0.886453,0.880658,5534.03,54.5572,0
98,0,3.65286,0.0348557,0.032366,0.140607,0.046869,0.0217194,0.187258,0.918167,69.7312,0.0191621,0,0.012044,0,7.35893,5932.15,91.1314,111.07,69.2342,1.89994,547.645,85.0716,0.0505413,0.886453,0.880658,5534.03,54.5572,0
99,0,3.65581,0.0353588,0.0328332,0.143825,0.0479416,0.0223308,0.198372,0.916125,69.8647,0.0189738,0,0.012061,0,7.35854,5949.4,91.7141,111.182,69.2796,1.89994,547.645,85.156,0.0505413,0.886453,0.883984,5534.05,54.5088,0
99,0,3.65581,0.0353588,0.0328332,0.143825,0.0479416,0.0223308,0.198372,0.916125,69.8647,0.0189738,0,0.012061,0,7.35854,5949.4,91.7141,111.182,69.2796,1.89994,547.645,85.156,0.0505413,0.886453,0.883984,5534.05,54.5088,0
100,0,3.65873,0.0358649,0.0333031,0.147099,0.0490329,0.0229429,0.209828,0.914024,69.9313,0.0187936,0,0.0120776,0,7.35819,5923.28,92.1866,111.717,70.1563,1.89994,547.645,84.7015,0.0505413,0.886453,0.892664,5534.08,54.3589,0
100,0,3.65873,0.0358649,0.0333031,0.147099,0.0490329,0.0229429,0.209828,0.914024,69.9313,0.0187936,0,0.0120776,0,7.35819,5923.28,92.1866,111.717,70.1563,1.89994,547.645,84.7015,0.0505413,0.886453,0.892664,5534.08,54.3589,0
101,0,3.66166,0.0363733,0.0337752,0.150429,0.0501429,0.0235604,0.221634,0.910482,69.8069,0.0187684,0,0.0120939,0,7.3577,5893.62,92.3602,111.88,70.4841,1.89994,547.645,84.4274,0.0505413,0.886453,0.898915,5534.1,54.3788,0
101,0,3.66166,0.0363733,0.0337752,0.150429,0.0501429,0.0235604,0.221634,0.910482,69.8069,0.0187684,0,0.0120939,0,7.3577,5893.62,92.3602,111.88,70.4841,1.89994,547.645,84.4274,0.0505413,0.886453,0.898915,5534.1,54.3788,0
102,0,3.66461,0.0368836,0.0342491,0.153813,0.0512711,0.024217,0.233838,0.907556,69.6818,0.0186834,0,0.0121098,0,7.35735,5878.62,91.8353,111.822,70.0005,1.89994,547.645,84.3638,0.0505413,0.886453,0.895855,5534.12,54.6833,0
102,0,3.66461,0.0368836,0.0342491,0.153813,0.0512711,0.024217,0.233838,0.907556,69.6818,0.0186834,0,0.0121098,0,7.35735,5878.62,91.8353,111.822,70.0005,1.89994,547.645,84.3638,0.0505413,0.886453,0.895855,5534.12,54.6833,0
