Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
155.00,0,3.72355,0.0552094,0.0512658,0.274139,0.0913795,0.0558421,0.856988,0.838185,69.9126,0.0938841,0,0.0354989,0,7.33358,5947.67,91.8069,111.443,69.8475,1.28921,553.771,85.073,0.0514695,0.608003,0.884884,5537.2,55.4259,0
156.00,0,3.72667,0.0559536,0.0519569,0.27814,0.0927134,0.0569318,0.87895,0.834719,69.7652,0.0926809,0,0.0356382,0,7.33189,5927.04,91.3333,111.456,69.3386,1.28921,553.771,84.957,0.0514695,0.608003,0.883181,5537.22,55.536,0
156.00,0,3.72667,0.0559536,0.0519569,0.27814,0.0927134,0.0569318,0.87895,0.834719,69.7652,0.0926809,0,0.0356382,0,7.33189,5927.04,91.3333,111.456,69.3386,1.28921,553.771,84.957,0.0514695,0.608003,0.883181,5537.22,55.536,0
157.00,0,3.72971,0.0567211,0.0526696,0.282194,0.0940647,0.0580764,0.901332,0.831232,69.6317,0.0915178,0,0.0357746,0,7.33022,5950.57,90.9685,110.993,69.1242,1.28921,553.771,85.4578,0.0514695,0.608003,0.876024,5537.25,55.48,0
157.00,0,3.72971,0.0567211,0.0526696,0.282194,0.0940647,0.0580764,0.901332,0.831232,69.6317,0.0915178,0,0.0357746,0,7.33022,5950.57,90.9685,110.993,69.1242,1.28921,553.771,85.4578,0.0514695,0.608003,0.876024,5537.25,55.48,0
158.00,0,3.73268,0.0575116,0.0534036,0.286298,0.0954326,0.0592793,0.924158,0.827735,69.5675,0.0903892,0,0.035908,0,7.32857,5955.93,90.9129,110.908,68.9543,1.28921,553.771,85.6137,0.0514695,0.608003,0.874689,5537.27,55.3103,0
158.00,0,3.73268,0.0575116,0.0534036,0.286298,0.0954326,0.0592793,0.924158,0.827735,69.5675,0.0903892,0,0.035908,0,7.32857,5955.93,90.9129,110.908,68.9543,1.28921,553.771,85.6137,0.0514695,0.608003,0.874689,5537.27,55.3103,0
159.00,0,3.73556,0.0583248,0.0541588,0.290449,0.0968162,0.0605379,0.947437,0.823913,69.8056,0.0893305,0,0.0360386,0,7.32679,5982.14,91.5419,111.11,69.0316,1.28921,553.771,85.6971,0.0514695,0.608003,0.877189,5537.3,55.0676,0
159.00,0,3.73556,0.0583248,0.0541588,0.290449,0.0968162,0.0605379,0.947437,0.823913,69.8056,0.0893305,0,0.0360386,0,7.32679,5982.14,91.5419,111.11,69.0316,1.28921,553.771,85.6971,0.0514695,0.608003,0.877189,5537.3,55.0676,0
160.00,0,3.73843,0.059162,0.0549361,0.294645,0.098215,0.0618638,0.971214,0.818118,69.8571,0.0886217,0,0.0361664,0,7.32412,5954.33,92.0179,111.646,69.9116,1.28921,553.771,85.2358,0.0514695,0.608003,0.886082,5537.33,55.2598,0
160.00,0,3.73843,0.059162,0.0549361,0.294645,0.098215,0.0618638,0.971214,0.818118,69.8571,0.0886217,0,0.0361664,0,7.32412,5954.33,92.0179,111.646,69.9116,1.28921,553.771,85.2358,0.0514695,0.608003,0.886082,5537.33,55.2598,0
161.00,0,3.74128,0.0600226,0.0557353,0.298884,0.0996281,0.0632708,0.995516,0.813912,69.8607,0.087607,0,0.0362914,0,7.32221,5942.96,92.1753,111.814,70.1784,1.28921,553.771,85.0687,0.0514695,0.608003,0.889364,5537.35,55.7514,0
161.00,0,3.74128,0.0600226,0.0557353,0.298884,0.0996281,0.0632708,0.995516,0.813912,69.8607,0.087607,0,0.0362914,0,7.32221,5942.96,92.1753,111.814,70.1784,1.28921,553.771,85.0687,0.0514695,0.608003,0.889364,5537.35,55.7514,0
162.00,0,3.74402,0.0609047,0.0565544,0.303164,0.101055,0.064728,1.02032,0.810422,69.7102,0.0865053,0,0.0364136,0,7.32065,5922.9,91.6918,111.806,69.6888,1.28921,553.771,84.9646,0.0514695,0.608003,0.887487,5537.37,56.0303,0
162.00,0,3.74402,0.0609047,0.0565544,0.303164,0.101055,0.064728,1.02032,0.810422,69.7102,0.0865053,0,0.0364136,0,7.32065,5922.9,91.6918,111.806,69.6888,1.28921,553.771,84.9646,0.0514695,0.608003,0.887487,5537.37,56.0303,0
163.00,0,3.74666,0.0618078,0.057393,0.307481,0.102494,0.0662345,1.04561,0.806984,69.5754,0.0854275,0,0.0365331,0,7.31912,5945.22,91.3091,111.324,69.4323,0,0,85.45,0.0514695,0,0.880306,5537.4,56.1137,0
163.00,0,3.74666,0.0618078,0.057393,0.307481,0.102494,0.0662345,1.04561,0.806984,69.5754,0.0854275,0,0.0365331,0,7.31912,5945.22,91.3091,111.324,69.4323,0,0,85.45,0.0514695,0,0.880306,5537.4,56.1137,0
164.00,0,3.74921,0.0627315,0.0582506,0.311833,0.103944,0.0677874,1.07139,0.803561,69.5109,0.0843829,0,0.03665,0,7.31762,5949.73,91.233,111.216,69.2471,0,0,85.5942,0.0514695,0,0.878883,5537.42,56.0587,0
164.00,0,3.74921,0.0627315,0.0582506,0.311833,0.103944,0.0677874,1.07139,0.803561,69.5109,0.0843829,0,0.03665,0,7.31762,5949.73,91.233,111.216,69.2471,0,0,85.5942,0.0514695,0,0.878883,5537.42,56.0587,0
165.00,0,3.75167,0.0636752,0.0591269,0.316217,0.105406,0.0693798,1.09765,0.800156,69.6317,0.083369,0,0.0367642,0,7.31615,5961.75,91.2554,111.277,69.2512,0,0,85.6184,0.0514695,0,0.87735,5537.45,55.8977,0
165.00,0,3.75167,0.0636752,0.0591269,0.316217,0.105406,0.0693798,1.09765,0.800156,69.6317,0.083369,0,0.0367642,0,7.31615,5961.75,91.2554,111.277,69.2512,0,0,85.6184,0.0514695,0,0.87735,5537.45,55.8977,0
166.00,0,3.75404,0.0646386,0.0600215,0.320629,0.106876,0.071005,1.12438,0.796085,69.8044,0.0824634,0,0.0368759,0,7.31439,5982.93,91.8885,111.465,69.3372,0,0,85.71,0.0514695,0,0.880615,5537.48,55.6891,0
166.00,0,3.75404,0.0646386,0.0600215,0.320629,0.106876,0.071005,1.12438,0.796085,69.8044,0.0824634,0,0.0368759,0,7.31439,5982.93,91.8885,111.465,69.3372,0,0,85.71,0.0514695,0,0.880615,5537.48,55.6891,0
167.00,0,3.75641,0.065623,0.0609357,0.32507,0.108357,0.0726782,1.1516,0.79073,69.8124,0.0817954,0,0.0369851,0,7.31211,5950.2,92.3486,111.979,70.2107,0,0,85.2313,0.0514695,0,0.890095,5537.5,55.9775,0
167.00,0,3.75641,0.065623,0.0609357,0.32507,0.108357,0.0726782,1.1516,0.79073,69.8124,0.0817954,0,0.0369851,0,7.31211,5950.2,92.3486,111.979,70.2107,0,0,85.2313,0.0514695,0,0.890095,5537.5,55.9775,0
168.00,0,3.75874,0.0666277,0.0618685,0.329535,0.109845,0.0744066,1.17932,0.786837,69.7944,0.0808501,0,0.0370918,0,7.31046,5936.21,92.4843,112.12,70.4613,0,0,85.0528,0.0514695,0,0.893559,5537.52,56.4894,0
168.00,0,3.75874,0.0666277,0.0618685,0.329535,0.109845,0.0744066,1.17932,0.786837,69.7944,0.0808501,0,0.0370918,0,7.31046,5936.21,92.4843,112.12,70.4613,0,0,85.0528,0.0514695,0,0.893559,5537.52,56.4894,0
169.00,0,3.76098,0.0676508,0.0628186,0.334024,0.111341,0.0761551,1.20751,0.783552,69.6357,0.0798525,0,0.0371959,0,7.30908,5916.95,91.9884,112.086,69.9821,0,0,84.97,0.0514695,0,0.891444,5537.54,56.7552,0
169.00,0,3.76098,0.0676508,0.0628186,0.334024,0.111341,0.0761551,1.20751,0.783552,69.6357,0.0798525,0,0.0371959,0,7.30908,5916.95,91.9884,112.086,69.9821,0,0,84.97,0.0514695,0,0.891444,5537.54,56.7552,0
170.00,0,3.76313,0.0686919,0.0637854,0.338533,0.112844,0.0779232,1.23612,0.780285,69.5002,0.0788829,0,0.0372977,0,7.30772,5937.85,91.584,111.58,69.6853,0,0,85.4364,0.0514695,0,0.884229,5537.57,56.8253,0
170.00,0,3.76313,0.0686919,0.0637854,0.338533,0.112844,0.0779232,1.23612,0.780285,69.5002,0.0788829,0,0.0372977,0,7.30772,5937.85,91.584,111.58,69.6853,0,0,85.4364,0.0514695,0,0.884229,5537.57,56.8253,0
171.00,0,3.76521,0.0697508,0.0647686,0.343061,0.114354,0.0797088,1.26515,0.777037,69.439,0.0779423,0,0.037397,0,7.30638,5941.59,91.4828,111.445,69.4814,0,0,85.5656,0.0514695,0,0.882656,5537.59,56.7565,0
171.00,0,3.76521,0.0697508,0.0647686,0.343061,0.114354,0.0797088,1.26515,0.777037,69.439,0.0779423,0,0.037397,0,7.30638,5941.59,91.4828,111.445,69.4814,0,0,85.5656,0.0514695,0,0.882656,5537.59,56.7565,0
172.00,0,3.76722,0.070827,0.0657679,0.347605,0.115868,0.0815056,1.29457,0.77381,69.5631,0.0770286,0,0.037494,0,7.30506,5953.18,91.4808,111.479,69.4652,0,0,85.5796,0.0514695,0,0.880928,5537.62,56.5809,0
172.00,0,3.76722,0.070827,0.0657679,0.347605,0.115868,0.0815056,1.29457,0.77381,69.5631,0.0770286,0,0.037494,0,7.30506,5953.18,91.4808,111.479,69.4652,0,0,85.5796,0.0514695,0,0.880928,5537.62,56.5809,0
173.00,0,3.76916,0.0719203,0.0667831,0.352163,0.117388,0.0833078,1.32435,0.769933,69.7502,0.0762159,0,0.0375887,0,7.30347,5972.54,91.5533,111.622,69.5153,0,0,85.6275,0.0514695,0,0.87883,5537.65,56.3565,0
173.00,0,3.76916,0.0719203,0.0667831,0.352163,0.117388,0.0833078,1.32435,0.769933,69.7502,0.0762159,0,0.0375887,0,7.30347,5972.54,91.5533,111.622,69.5153,0,0,85.6275,0.0514695,0,0.87883,5537.65,56.3565,0
174.00,0,3.7711,0.0730317,0.0678151,0.356734,0.118911,0.085135,1.35446,0.764845,69.7675,0.075621,0,0.0376812,0,7.3014,5978.16,92.1194,111.693,69.5512,0,0,85.6868,0.0514695,0,0.883686,5537.67,56.5961,0
174.00,0,3.7711,0.0730317,0.0678151,0.356734,0.118911,0.085135,1.35446,0.764845,69.7675,0.075621,0,0.0376812,0,7.3014,5978.16,92.1194,111.693,69.5512,0,0,85.6868,0.0514695,0,0.883686,5537.67,56.5961,0
175.00,0,3.77301,0.0741605,0.0688633,0.361317,0.120439,0.0869936,1.38492,0.761157,69.7584,0.0747869,0,0.0377715,0,7.29991,5943.42,92.0499,112.186,70.0534,0,0,85.2,0.0514695,0,0.888155,5537.7,56.98,0
175.00,0,3.77301,0.0741605,0.0688633,0.361317,0.120439,0.0869936,1.38492,0.761157,69.7584,0.0747869,0,0.0377715,0,7.29991,5943.42,92.0499,112.186,70.0534,0,0,85.2,0.0514695,0,0.888155,5537.7,56.98,0
176.00,0,3.7749,0.0753056,0.0699266,0.36591,0.12197,0.0888643,1.41567,0.757988,69.7344,0.0738922,0,0.0378595,0,7.29864,5966.27,91.7856,111.879,69.8257,1.02669,560.148,85.5571,0.0536587,0.489774,0.882107,5537.72,57.2449,0
176.00,0,3.7749,0.0753056,0.0699266,0.36591,0.12197,0.0888643,1.41567,0.757988,69.7344,0.0738922,0,0.0378595,0,7.29864,5966.27,91.7856,111.879,69.8257,1.02669,560.148,85.5571,0.0536587,0.489774,0.882107,5537.72,57.2449,0
177.00,0,3.7769,0.0764667,0.0710048,0.370515,0.123505,0.0907375,1.44671,0.754872,69.5745,0.0730136,0,0.0379453,0,7.29739,5963.53,91.7306,111.768,69.6686,1.02669,560.148,85.7143,0.0536587,0.489774,0.881966,5537.74,57.3466,0
177.00,0,3.7769,0.0764667,0.0710048,0.370515,0.123505,0.0907375,1.44671,0.754872,69.5745,0.0730136,0,0.0379453,0,7.29739,5963.53,91.7306,111.768,69.6686,1.02669,560.148,85.7143,0.0536587,0.489774,0.881966,5537.74,57.3466,0
178.00,0,3.77898,0.0776433,0.0720973,0.375135,0.125045,0.0926029,1.47802,0.751804,69.5727,0.0721607,0,0.038029,0,7.29617,5966.1,91.7433,111.784,69.6632,1.02669,560.148,85.7535,0.0536587,0.489774,0.88172,5537.77,57.3168,0
178.00,0,3.77898,0.0776433,0.0720973,0.375135,0.125045,0.0926029,1.47802,0.751804,69.5727,0.0721607,0,0.038029,0,7.29617,5966.1,91.7433,111.784,69.6632,1.02669,560.148,85.7535,0.0536587,0.489774,0.88172,5537.77,57.3168,0
179.00,0,3.78106,0.0788346,0.0732035,0.379771,0.12659,0.0944526,1.50955,0.748875,69.6092,0.0713311,0,0.0381106,0,7.29501,5970.56,91.7692,111.827,69.6847,1.02669,560.148,85.7727,0.0536587,0.489774,0.881328,5537.8,57.178,0
179.00,0,3.78106,0.0788346,0.0732035,0.379771,0.12659,0.0944526,1.50955,0.748875,69.6092,0.0713311,0,0.0381106,0,7.29501,5970.56,91.7692,111.827,69.6847,1.02669,560.148,85.7727,0.0536587,0.489774,0.881328,5537.8,57.178,0
180.00,0,3.78308,0.0800388,0.0743218,0.384424,0.128141,0.0962803,1.5413,0.74599,69.5864,0.0705513,0,0.0381901,0,7.29386,5973.1,91.82,111.884,69.7163,1.02669,560.148,85.8372,0.0536587,0.489774,0.881475,5537.82,56.9597,0
180.00,0,3.78308,0.0800388,0.0743218,0.384424,0.128141,0.0962803,1.5413,0.74599,69.5864,0.0705513,0,0.0381901,0,7.29386,5973.1,91.82,111.884,69.7163,1.02669,560.148,85.8372,0.0536587,0.489774,0.881475,5537.82,56.9597,0
181.00,0,3.78497,0.0812541,0.0754503,0.389089,0.129696,0.098093,1.57324,0.742644,69.5296,0.0700098,0,0.0382676,0,7.29247,5971.05,91.84,111.894,69.7253,1.02669,560.148,85.8778,0.0536587,0.489774,0.881982,5537.85,57.0325,0
181.00,0,3.78497,0.0812541,0.0754503,0.389089,0.129696,0.098093,1.57324,0.742644,69.5296,0.0700098,0,0.0382676,0,7.29247,5971.05,91.84,111.894,69.7253,1.02669,560.148,85.8778,0.0536587,0.489774,0.881982,5537.85,57.0325,0
182.00,0,3.78664,0.0824771,0.0765858,0.393761,0.131254,0.099911,1.60537,0.740928,69.4535,0.0693047,0,0.0383431,0,7.29168,5967.28,91.8517,111.889,69.7278,1.02669,560.148,85.9176,0.0536587,0.489774,0.882658,5537.87,57.3665,0
182.00,0,3.78664,0.0824771,0.0765858,0.393761,0.131254,0.099911,1.60537,0.740928,69.4535,0.0693047,0,0.0383431,0,7.29168,5967.28,91.8517,111.889,69.7278,1.02669,560.148,85.9176,0.0536587,0.489774,0.882658,5537.87,57.3665,0
183.00,0,3.78798,0.0837033,0.0777245,0.398432,0.132811,0.101718,1.63766,0.740194,69.3637,0.0685079,0,0.0384166,0,7.29125,5962.02,91.8515,111.869,69.7214,1.02669,560.148,85.9529,0.0536587,0.489774,0.883431,5537.9,57.6735,0
183.00,0,3.78798,0.0837033,0.0777245,0.398432,0.132811,0.101718,1.63766,0.740194,69.3637,0.0685079,0,0.0384166,0,7.29125,5962.02,91.8515,111.869,69.7214,1.02669,560.148,85.9529,0.0536587,0.489774,0.883431,5537.9,57.6735,0
184.00,0,3.78896,0.0849288,0.0788625,0.40309,0.134363,0.103489,1.67003,0.740103,69.2652,0.0677081,0,0.0384882,0,7.29103,5955.53,91.8366,111.83,69.7037,1.02669,560.148,85.9815,0.0536587,0.489774,0.884237,5537.92,57.8225,0
184.00,0,3.78896,0.0849288,0.0788625,0.40309,0.134363,0.103489,1.67003,0.740103,69.2652,0.0677081,0,0.0384882,0,7.29103,5955.53,91.8366,111.83,69.7037,1.02669,560.148,85.9815,0.0536587,0.489774,0.884237,5537.92,57.8225,0
185.00,0,3.78954,0.0861501,0.0799965,0.407726,0.135909,0.105197,1.70241,0.740549,69.1625,0.0669319,0,0.0385578,0,7.29099,5948.08,91.8052,111.773,69.6733,1.02669,560.148,86.0016,0.0536587,0.489774,0.885017,5537.95,57.8237,0
185.00,0,3.78954,0.0861501,0.0799965,0.407726,0.135909,0.105197,1.70241,0.740549,69.1625,0.0669319,0,0.0385578,0,7.29099,5948.08,91.8052,111.773,69.6733,1.02669,560.148,86.0016,0.0536587,0.489774,0.885017,5537.95,57.8237,0
186.00,0,3.78976,0.0873638,0.0811236,0.412328,0.137443,0.106824,1.73471,0.741466,69.0595,0.0661774,0,0.0386255,0,7.29111,5939.98,91.7566,111.697,69.6294,1.02669,560.148,86.0125,0.0536587,0.489774,0.885717,5537.97,57.6975,0
186.00,0,3.78976,0.0873638,0.0811236,0.412328,0.137443,0.106824,1.73471,0.741466,69.0595,0.0661774,0,0.0386255,0,7.29111,5939.98,91.7566,111.697,69.6294,1.02669,560.148,86.0125,0.0536587,0.489774,0.885717,5537.97,57.6975,0
187.00,0,3.78963,0.0885674,0.0822411,0.416885,0.138962,0.108354,1.76685,0.742774,68.9597,0.0654427,0,0.0386913,0,7.29135,5931.53,91.6908,111.606,69.5719,1.02669,560.148,86.0145,0.0536587,0.489774,0.886297,5538,57.4603,0
187.00,0,3.78963,0.0885674,0.0822411,0.416885,0.138962,0.108354,1.76685,0.742774,68.9597,0.0654427,0,0.0386913,0,7.29135,5931.53,91.6908,111.606,69.5719,1.02669,560.148,86.0145,0.0536587,0.489774,0.886297,5538,57.4603,0
188.00,0,3.78919,0.0897584,0.0833471,0.421387,0.140462,0.109779,1.79872,0.745364,68.777,0.0649084,0,0.0387553,0,7.2919,5914.52,91.5121,111.378,69.4185,1.02669,560.148,85.9956,0.0536587,0.489774,0.886988,5538.03,57.3294,0
188.00,0,3.78919,0.0897584,0.0833471,0.421387,0.140462,0.109779,1.79872,0.745364,68.777,0.0649084,0,0.0387553,0,7.2919,5914.52,91.5121,111.378,69.4185,1.02669,560.148,85.9956,0.0536587,0.489774,0.886988,5538.03,57.3294,0
189.00,0,3.78847,0.0909351,0.0844398,0.425828,0.141943,0.111119,1.83028,0.747926,68.6965,0.0643335,0,0.0388176,0,7.29249,5906.35,91.4023,111.244,69.3248,1.02669,560.148,85.9774,0.0536587,0.489774,0.887074,5538.05,57.5445,0
189.00,0,3.78847,0.0909351,0.0844398,0.425828,0.141943,0.111119,1.83028,0.747926,68.6965,0.0643335,0,0.0388176,0,7.29249,5906.35,91.4023,111.244,69.3248,1.02669,560.148,85.9774,0.0536587,0.489774,0.887074,5538.05,57.5445,0
190.00,0,3.78755,0.0920968,0.0855185,0.4302,0.1434,0.11237,1.86146,0.750134,68.6244,0.0636384,0,0.0388781,0,7.29302,5898.63,91.2816,111.101,69.2216,1.02669,560.148,85.9553,0.0536587,0.489774,0.886978,5538.08,57.7973,0
190.00,0,3.78755,0.0920968,0.0855185,0.4302,0.1434,0.11237,1.86146,0.750134,68.6244,0.0636384,0,0.0388781,0,7.29302,5898.63,91.2816,111.101,69.2216,1.02669,560.148,85.9553,0.0536587,0.489774,0.886978,5538.08,57.7973,0
191.00,0,3.7865,0.0932435,0.0865833,0.4345,0.144833,0.113511,1.89218,0.752082,68.5608,0.0629158,0,0.0389368,0,7.29349,5891.49,91.1518,110.949,69.1106,1.02669,560.148,85.9308,0.0536587,0.489774,0.886703,5538.1,57.904,0
191.00,0,3.7865,0.0932435,0.0865833,0.4345,0.144833,0.113511,1.89218,0.752082,68.5608,0.0629158,0,0.0389368,0,7.29349,5891.49,91.1518,110.949,69.1106,1.02669,560.148,85.9308,0.0536587,0.489774,0.886703,5538.1,57.904,0
192.00,0,3.78541,0.0943756,0.0876345,0.438725,0.146242,0.114525,1.92237,0.753929,68.5054,0.0622136,0,0.0389939,0,7.29394,5884.98,91.0152,110.793,68.9933,1.02669,560.148,85.9054,0.0536587,0.489774,0.886258,5538.13,57.8436,0
192.00,0,3.78541,0.0943756,0.0876345,0.438725,0.146242,0.114525,1.92237,0.753929,68.5054,0.0622136,0,0.0389939,0,7.29394,5884.98,91.0152,110.793,68.9933,1.02669,560.148,85.9054,0.0536587,0.489774,0.886258,5538.13,57.8436,0
193.00,2,3.78431,0.0954938,0.0886728,0.442874,0.147625,0.115402,1.95196,0.755615,68.4576,0.0615315,4.42389e-08,0.0390492,2.65817e-11,7.29434,5879.17,90.8734,110.632,68.8711,1.02669,560.148,85.8804,0.0536587,0.489774,0.885656,5538.15,57.6407,0
193.00,2,3.78431,0.0954938,0.0886728,0.442874,0.147625,0.115402,1.95196,0.755615,68.4576,0.0615315,4.42389e-08,0.0390492,2.65817e-11,7.29434,5879.17,90.8734,110.632,68.8711,1.02669,560.148,85.8804,0.0536587,0.489774,0.885656,5538.15,57.6407,0
194.00,2,3.78328,0.0965997,0.0896997,0.446951,0.148984,0.116144,1.9809,0.757067,68.4206,0.0608675,1.77804e-07,0.0391028,2.11848e-10,7.29466,5874.31,90.7301,110.472,68.7462,1.02669,560.148,85.8559,0.0536587,0.489774,0.884892,5538.18,57.3175,0
194.00,2,3.78328,0.0965997,0.0896997,0.446951,0.148984,0.116144,1.9809,0.757067,68.4206,0.0608675,1.77804e-07,0.0391028,2.11848e-10,7.29466,5874.31,90.7301,110.472,68.7462,1.02669,560.148,85.8559,0.0536587,0.489774,0.884892,5538.18,57.3175,0
195.00,2,3.78243,0.0976955,0.0907173,0.450958,0.150319,0.116756,2.00915,0.758347,68.5453,0.0603107,3.99106e-07,0.0391548,7.11696e-10,7.29484,5879.58,90.4777,110.22,68.5383,1.02669,560.148,85.7764,0.0536587,0.489774,0.881464,5538.21,56.9691,0
195.00,2,3.78243,0.0976955,0.0907173,0.450958,0.150319,0.116756,2.00915,0.758347,68.5453,0.0603107,3.99106e-07,0.0391548,7.11696e-10,7.29484,5879.58,90.4777,110.22,68.5383,1.02669,560.148,85.7764,0.0536587,0.489774,0.881464,5538.21,56.9691,0
196.00,2,3.78184,0.0987849,0.0917288,0.454903,0.151634,0.117272,2.0367,0.758776,68.7184,0.0598518,7.04719e-07,0.0392053,1.67845e-09,7.2947,5890.71,90.382,110.148,68.4671,1.02669,560.148,85.7225,0.0536587,0.489774,0.878803,5538.24,56.9896,0
196.00,2,3.78184,0.0987849,0.0917288,0.454903,0.151634,0.117272,2.0367,0.758776,68.7184,0.0598518,7.04719e-07,0.0392053,1.67845e-09,7.2947,5890.71,90.382,110.148,68.4671,1.02669,560.148,85.7225,0.0536587,0.489774,0.878803,5538.24,56.9896,0
197.00,2,3.78155,0.099872,0.0927383,0.458797,0.152932,0.117722,2.06359,0.758218,68.9234,0.059254,1.0937e-06,0.0392542,3.25992e-09,7.29428,5904.73,90.3112,110.115,68.4166,1.02669,560.148,85.6709,0.0536587,0.489774,0.875984,5538.26,57.1552,0
197.00,2,3.78155,0.099872,0.0927383,0.458797,0.152932,0.117722,2.06359,0.758218,68.9234,0.059254,1.0937e-06,0.0392542,3.25992e-09,7.29428,5904.73,90.3112,110.115,68.4166,1.02669,560.148,85.6709,0.0536587,0.489774,0.875984,5538.26,57.1552,0
198.00,2,3.78159,0.100961,0.0937495,0.462647,0.154216,0.118107,2.08982,0.757038,69.1302,0.0586089,1.56471e-06,0.0393015,5.59971e-09,7.29369,5919.76,90.2678,110.119,68.386,1.02669,560.148,85.632,0.0536587,0.489774,0.873316,5538.29,57.2366,0
198.00,2,3.78159,0.100961,0.0937495,0.462647,0.154216,0.118107,2.08982,0.757038,69.1302,0.0586089,1.56471e-06,0.0393015,5.59971e-09,7.29369,5919.76,90.2678,110.119,68.386,1.02669,560.148,85.632,0.0536587,0.489774,0.873316,5538.29,57.2366,0
199.00,2,3.78198,0.102056,0.0947661,0.466465,0.155488,0.118431,2.11542,0.755302,69.3179,0.0579745,2.11526e-06,0.0393473,8.83708e-09,7.29292,5934.54,90.2535,110.154,68.375,1.02669,560.148,85.6134,0.0536587,0.489774,0.870998,5538.32,57.1667,0
199.00,2,3.78198,0.102056,0.0947661,0.466465,0.155488,0.118431,2.11542,0.755302,69.3179,0.0579745,2.11526e-06,0.0393473,8.83708e-09,7.29292,5934.54,90.2535,110.154,68.375,1.02669,560.148,85.6134,0.0536587,0.489774,0.870998,5538.32,57.1667,0
200.00,2,3.78281,0.10316,0.0957912,0.470262,0.156754,0.118699,2.14042,0.75305,69.4747,0.0573575,2.74345e-06,0.0393915,1.3107e-08,7.29199,5948.34,90.2679,110.216,68.3834,1.02669,560.148,85.6188,0.0536587,0.489774,0.86913,5538.35,56.9746,0
200.00,2,3.78281,0.10316,0.0957912,0.470262,0.156754,0.118699,2.14042,0.75305,69.4747,0.0573575,2.74345e-06,0.0393915,1.3107e-08,7.29199,5948.34,90.2679,110.216,68.3834,1.02669,560.148,85.6188,0.0536587,0.489774,0.86913,5538.35,56.9746,0
201.00,2,3.78403,0.104276,0.0968278,0.474053,0.158018,0.118925,2.16489,0.75034,69.5967,0.0567558,3.44836e-06,0.0394343,1.85415e-08,7.29091,5960.79,90.309,110.301,68.4103,1.02669,560.148,85.6475,0.0536587,0.489774,0.867741,5538.37,56.6859,0
201.00,2,3.78403,0.104276,0.0968278,0.474053,0.158018,0.118925,2.16489,0.75034,69.5967,0.0567558,3.44836e-06,0.0394343,1.85415e-08,7.29091,5960.79,90.309,110.301,68.4103,1.02669,560.148,85.6475,0.0536587,0.489774,0.867741,5538.37,56.6859,0
202.00,2,3.7856,0.105407,0.0978783,0.477849,0.159283,0.119125,2.18888,0.746896,69.7402,0.0561886,4.22621e-06,0.0394756,2.52704e-08,7.28957,5980.85,90.4535,110.515,68.5102,1.02669,560.148,85.7591,0.0536587,0.489774,0.86631,5538.41,56.3338,0
202.00,2,3.7856,0.105407,0.0978783,0.477849,0.159283,0.119125,2.18888,0.746896,69.7402,0.0561886,4.22621e-06,0.0394756,2.52704e-08,7.28957,5980.85,90.4535,110.515,68.5102,1.02669,560.148,85.7591,0.0536587,0.489774,0.86631,5538.41,56.3338,0
203.00,2,3.78753,0.106557,0.0989462,0.481659,0.160553,0.119333,2.21248,0.740981,69.7688,0.0558049,5.05005e-06,0.0395155,3.34153e-08,7.28731,5988.34,91.0544,110.633,68.5767,1.02669,560.148,85.8311,0.0536587,0.489774,0.871251,5538.43,56.3934,0
203.00,2,3.78753,0.106557,0.0989462,0.481659,0.160553,0.119333,2.21248,0.740981,69.7688,0.0558049,5.05005e-06,0.0395155,3.34153e-08,7.28731,5988.34,91.0544,110.633,68.5767,1.02669,560.148,85.8311,0.0536587,0.489774,0.871251,5538.43,56.3934,0
204.00,2,3.78978,0.107728,0.100034,0.485494,0.161831,0.119592,2.23582,0.736295,69.7752,0.0552571,5.96064e-06,0.039554,4.30982e-08,7.28554,5956.78,91.5305,111.168,69.4591,1.02669,560.148,85.371,0.0536587,0.489774,0.880658,5538.46,56.7971,0
204.00,2,3.78978,0.107728,0.100034,0.485494,0.161831,0.119592,2.23582,0.736295,69.7752,0.0552571,5.96064e-06,0.039554,4.30982e-08,7.28554,5956.78,91.5305,111.168,69.4591,1.02669,560.148,85.371,0.0536587,0.489774,0.880658,5538.46,56.7971,0
