Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,m_AfferentBaroreceptorAortic_Hz ,m_AfferentBaroreceptorCarotid_Hz ,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
2271,561.903,0,227.847,158.75,0,15.14,12.9267,102.484,0,6.90754,4173,0.926618,80.7737,90.8848,69.7387,0.043228,17.1429,42.3398,480.275,1.12651,21.9274,3378.17,3.95104,0,0.0171491,52.7242,0
2272,561.903,0,227.847,158.75,0,15.1134,12.9274,102.449,0,6.90823,4171.82,0.926602,80.7748,90.8852,69.7373,0.0432272,17.1429,60.7607,480.598,1.12684,21.9337,3378.59,4.00574,0,0.0171429,64.4081,0
2272,562.222,0,227.778,158.5,0,15.1134,12.9274,102.449,0,6.90823,4171.82,0.926602,80.7748,90.8852,69.7373,0.0432272,17.1429,60.7607,480.598,1.12684,21.9337,3378.59,4.00574,0,0.0171429,64.4081,0
2273,562.222,0,227.778,158.5,0,15.1603,12.9317,102.448,0,6.90793,4172.38,0.926586,80.7816,90.8932,69.7424,0.0432272,17.1429,85.9264,480.598,1.12678,21.933,3379.02,4.0141,0,0.0171438,81.5106,0
2273,562.542,0,227.708,158.25,0,15.1603,12.9317,102.448,0,6.90793,4172.38,0.926586,80.7816,90.8932,69.7424,0.0432272,17.1429,85.9264,480.598,1.12678,21.933,3379.02,4.0141,0,0.0171438,81.5106,0
2274,562.542,0,227.708,158.25,0,15.1656,12.9353,102.479,0,6.90795,4174.2,0.92657,80.7905,90.9047,69.7518,0.0432272,17.1429,42.4247,480.598,1.12641,21.9329,3379.44,3.9881,0,0.017144,52.7404,0
2274,562.861,0,227.639,158,0,15.1656,12.9353,102.479,0,6.90795,4174.2,0.92657,80.7905,90.9047,69.7518,0.0432272,17.1429,42.4247,480.598,1.12641,21.9329,3379.44,3.9881,0,0.017144,52.7404,0
2275,562.861,0,227.639,158,0,15.1381,12.9379,102.446,0,6.90852,4173.09,0.926554,80.7918,90.9054,69.7509,0.0432272,17.1429,60.8512,480.598,1.12672,21.9392,3379.87,4.04296,0,0.0171378,64.4317,-4.31E-19
2275,563.181,0,227.569,157.75,0,15.1381,12.9379,102.446,0,6.90852,4173.09,0.926554,80.7918,90.9054,69.7509,0.0432272,17.1429,60.8512,480.598,1.12672,21.9392,3379.87,4.04296,0,0.0171378,64.4317,-4.31E-19
2276,563.181,0,227.569,157.75,0,15.1382,12.9398,102.401,0,6.9084,4171.85,0.926537,80.7959,90.909,69.7512,0.0432252,17.1429,86.0243,480.917,1.12711,21.9385,3380.29,4.05085,0,0.0171387,81.5479,-1.72E-18
2276,563.5,0,227.5,157.5,0,15.1382,12.9398,102.401,0,6.9084,4171.85,0.926537,80.7959,90.909,69.7512,0.0432252,17.1429,86.0243,480.917,1.12711,21.9385,3380.29,4.05085,0,0.0171387,81.5479,-1.72E-18
2277,563.5,0,227.5,157.5,0,15.1927,12.9431,102.446,0,6.90843,4174.34,0.926521,80.806,90.9223,69.762,0.0432252,17.1429,42.5098,480.917,1.12657,21.9384,3380.72,4.0245,0,0.0171389,52.7573,0
2277,563.819,0,227.431,157.25,0,15.1927,12.9431,102.446,0,6.90843,4174.34,0.926521,80.806,90.9223,69.762,0.0432252,17.1429,42.5098,480.917,1.12657,21.9384,3380.72,4.0245,0,0.0171389,52.7573,0
2278,563.819,0,227.431,157.25,0,15.1646,12.9487,102.441,0,6.90882,4174.39,0.926505,80.8092,90.9261,69.7646,0.0432252,17.1429,60.9424,480.917,1.1266,21.9447,3381.14,4.07961,0,0.0171327,64.4546,0
2278,564.139,0,227.361,157,0,15.1646,12.9487,102.441,0,6.90882,4174.39,0.926505,80.8092,90.9261,69.7646,0.0432252,17.1429,60.9424,480.917,1.1266,21.9447,3381.14,4.07961,0,0.0171327,64.4546,0
2279,564.139,0,227.361,157,0,15.1379,12.9494,102.375,0,6.90877,4172.19,0.926489,80.8119,90.9276,69.7627,0.0432232,17.1429,86.1225,481.231,1.12723,21.944,3381.57,4.08712,0,0.0171336,81.5855,-1.72E-18
2279,564.458,0,227.292,156.75,0,15.1379,12.9494,102.375,0,6.90877,4172.19,0.926489,80.8119,90.9276,69.7627,0.0432232,17.1429,86.1225,481.231,1.12723,21.944,3381.57,4.08712,0,0.0171336,81.5855,-1.72E-18
2280,564.458,0,227.292,156.75,0,15.1822,12.9513,102.39,0,6.90891,4173.51,0.926473,80.8202,90.9378,69.77,0.0432232,17.1429,42.5905,481.231,1.12698,21.9438,3381.99,4.06042,0,0.0171339,52.7717,0
2280,564.778,0,227.222,156.5,0,15.1822,12.9513,102.39,0,6.90891,4173.51,0.926473,80.8202,90.9378,69.77,0.0432232,17.1429,42.5905,481.231,1.12698,21.9438,3381.99,4.06042,0,0.0171339,52.7717,0
2281,564.778,0,227.222,156.5,0,15.1914,12.9585,102.414,0,6.90918,4174.8,0.926458,80.8255,90.9448,69.7758,0.0432232,17.1429,61.0343,481.231,1.12671,21.9502,3382.41,4.11577,0,0.0171277,64.4773,0
2281,565.097,0,227.153,156.25,0,15.1914,12.9585,102.414,0,6.90918,4174.8,0.926458,80.8255,90.9448,69.7758,0.0432232,17.1429,61.0343,481.231,1.12671,21.9502,3382.41,4.11577,0,0.0171277,64.4773,0
2282,565.097,0,227.153,156.25,0,15.1629,12.9602,102.365,0,6.90906,4173.27,0.926442,80.8294,90.9483,69.7763,0.0432232,17.1429,86.2206,481.231,1.12717,21.9494,3382.84,4.123,0,0.0171285,81.6208,1.73E-18
2282,565.417,0,227.083,156,0,15.1629,12.9602,102.365,0,6.90906,4173.27,0.926442,80.8294,90.9483,69.7763,0.0432232,17.1429,86.2206,481.231,1.12717,21.9494,3382.84,4.123,0,0.0171285,81.6208,1.73E-18
2283,565.417,0,227.083,156,0,15.1615,12.9608,102.336,0,6.9093,4172.69,0.926426,80.8346,90.9536,69.7783,0.0432224,17.1429,42.6657,481.539,1.12739,21.9493,3383.26,4.09598,0,0.0171288,52.7828,0
2283,565.736,0,227.014,155.75,0,15.1615,12.9608,102.336,0,6.9093,4172.69,0.926426,80.8346,90.9536,69.7783,0.0432224,17.1429,42.6657,481.539,1.12739,21.9493,3383.26,4.09598,0,0.0171288,52.7828,0
2284,565.736,0,227.014,155.75,0,15.2191,12.9667,102.361,0,6.90963,4174.06,0.92641,80.8399,90.9606,69.784,0.0432224,17.1429,61.1263,481.539,1.1271,21.9556,3383.68,4.15151,0,0.0171226,64.5004,0
2284,566.056,0,226.944,155.5,0,15.2191,12.9667,102.361,0,6.90963,4174.06,0.92641,80.8399,90.9606,69.784,0.0432224,17.1429,61.1263,481.539,1.1271,21.9556,3383.68,4.15151,0,0.0171226,64.5004,0
2285,566.056,0,226.944,155.5,0,15.1896,12.9713,102.362,0,6.90934,4174.64,0.926394,80.8472,90.9695,69.7904,0.0432224,17.1429,86.3184,481.539,1.12704,21.9549,3384.11,4.15852,0,0.0171234,81.6534,0
2285,566.375,0,226.875,155.25,0,15.1896,12.9713,102.362,0,6.90934,4174.64,0.926394,80.8472,90.9695,69.7904,0.0432224,17.1429,86.3184,481.539,1.12704,21.9549,3384.11,4.15852,0,0.0171234,81.6534,0
2286,566.375,0,226.875,155.25,0,15.1622,12.9713,102.3,0,6.9096,4172.65,0.926378,80.8501,90.9715,69.7889,0.0432233,17.1429,42.7401,481.844,1.12761,21.9548,3384.53,4.13123,0,0.0171237,52.7933,0
2286,566.694,0,226.806,155,0,15.1622,12.9713,102.3,0,6.9096,4172.65,0.926378,80.8501,90.9715,69.7889,0.0432233,17.1429,42.7401,481.844,1.12761,21.9548,3384.53,4.13123,0,0.0171237,52.7933,0
2287,566.694,0,226.806,155,0,15.2081,12.9747,102.304,0,6.91012,4173.14,0.926362,80.854,90.9761,69.792,0.0432233,17.1429,61.2178,481.844,1.12753,21.9611,3384.95,4.18689,0,0.0171175,64.5251,-4.31E-19
2287,567.014,0,226.736,154.75,0,15.2081,12.9747,102.304,0,6.91012,4173.14,0.926362,80.854,90.9761,69.792,0.0432233,17.1429,61.2178,481.844,1.12753,21.9611,3384.95,4.18689,0,0.0171175,64.5251,-4.31E-19
2288,567.014,0,226.736,154.75,0,15.2173,12.9817,102.346,0,6.90967,4175.51,0.926346,80.8641,90.9893,69.8028,0.0432233,17.1429,86.4163,481.844,1.12703,21.9604,3385.38,4.19372,0,0.0171184,81.6846,1.73E-18
2288,567.333,0,226.667,154.5,0,15.2173,12.9817,102.346,0,6.90967,4175.51,0.926346,80.8641,90.9893,69.8028,0.0432233,17.1429,86.4163,481.844,1.12703,21.9604,3385.38,4.19372,0,0.0171184,81.6846,1.73E-18
2289,567.333,0,226.667,154.5,0,15.1876,12.9824,102.284,0,6.90987,4173.45,0.92633,80.867,90.9914,69.8017,0.0432233,17.1429,42.8178,481.844,1.12762,21.9602,3385.8,4.16623,0,0.0171186,52.8058,0
2289,567.653,0,226.597,154.25,0,15.1876,12.9824,102.284,0,6.90987,4173.45,0.92633,80.867,90.9914,69.8017,0.0432233,17.1429,42.8178,481.844,1.12762,21.9602,3385.8,4.16623,0,0.0171186,52.8058,0
2290,567.653,0,226.597,154.25,0,15.1868,12.9836,102.263,0,6.91054,4172.92,0.926314,80.8692,90.9934,69.802,0.0432246,17.1429,61.3085,482.145,1.12779,21.9665,3386.22,4.22211,0,0.0171125,64.5511,0
