Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,m_AfferentBaroreceptorAortic_Hz ,m_AfferentBaroreceptorCarotid_Hz ,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
2450,0,0,0,0,0,24.4292,22.1337,78.5112,0,7.33331,5433.22,0.924465,91.6631,107.77,73.4952,0.043296,14.218,82.3776,519.011,0.97333,35.1312,4484.57,69.0064,0,0.00391103,60.5855,0
2451,0,0,0,0,0,24.4644,22.133,78.5292,0,7.33345,5434.65,0.924451,91.6643,107.773,73.4967,0.0432391,14.218,144.258,519.046,0.973086,35.1313,4484.65,69.1265,0,0.00391136,114.836,0
2451,0,0,0,0,0,24.4644,22.133,78.5292,0,7.33345,5434.65,0.924451,91.6643,107.773,73.4967,0.0432391,14.218,144.258,519.046,0.973086,35.1313,4484.65,69.1265,0,0.00391136,114.836,0
2452,0,0,0,0,0,24.4948,22.1374,78.5687,0,7.3333,5437.5,0.924437,91.6681,107.78,73.5027,0.0432391,14.218,118.589,519.046,0.972618,35.1316,4484.73,69.4003,0,0.00391143,90.1491,0
2452,0,0,0,0,0,24.4948,22.1374,78.5687,0,7.3333,5437.5,0.924437,91.6681,107.78,73.5027,0.0432391,14.218,118.589,519.046,0.972618,35.1316,4484.73,69.4003,0,0.00391143,90.1491,0
2453,0,0,0,0,0,24.4646,22.1384,78.5793,0,7.33332,5438.32,0.924424,91.6684,107.782,73.5042,0.0432391,14.218,93.2844,519.046,0.972473,35.131,4484.82,69.2411,0,0.00391234,69.0856,0
2453,0,0,0,0,0,24.4646,22.1384,78.5793,0,7.33332,5438.32,0.924424,91.6684,107.782,73.5042,0.0432391,14.218,93.2844,519.046,0.972473,35.131,4484.82,69.2411,0,0.00391234,69.0856,0
2454,0,0,0,0,0,24.431,22.13,78.5152,0,7.33368,5434.28,0.92441,91.6587,107.768,73.4901,0.0432391,14.218,123.023,519.046,0.973086,35.1302,4484.91,68.9333,0,0.00391351,99.597,0
2454,0,0,0,0,0,24.431,22.13,78.5152,0,7.33368,5434.28,0.92441,91.6587,107.768,73.4901,0.0432391,14.218,123.023,519.046,0.973086,35.1302,4484.91,68.9333,0,0.00391351,99.597,0
2455,0,0,0,0,0,24.4471,22.1302,78.5189,0,7.33395,5434.75,0.924397,91.658,107.768,73.4889,0.0431978,14.218,136.022,519.088,0.972994,35.1308,4484.99,69.309,0,0.00391334,105.575,0
2455,0,0,0,0,0,24.4471,22.1302,78.5189,0,7.33395,5434.75,0.924397,91.658,107.768,73.4889,0.0431978,14.218,136.022,519.088,0.972994,35.1308,4484.99,69.309,0,0.00391334,105.575,0
2456,0,0,0,0,0,24.4998,22.134,78.5538,0,7.33376,5437.31,0.924383,91.6613,107.774,73.4937,0.0431978,14.218,106.191,519.088,0.97257,35.1307,4485.08,69.376,0,0.00391384,79.6355,0
2456,0,0,0,0,0,24.4998,22.134,78.5538,0,7.33376,5437.31,0.924383,91.6613,107.774,73.4937,0.0431978,14.218,106.191,519.088,0.97257,35.1307,4485.08,69.376,0,0.00391384,79.6355,0
2457,0,0,0,0,0,24.4696,22.1371,78.5833,0,7.3336,5439.44,0.924369,91.6637,107.779,73.4983,0.0431978,14.218,83.8896,519.088,0.972216,35.1297,4485.17,69.0537,0,0.00391514,61.6732,-3.67E-18
2457,0,0,0,0,0,24.4696,22.1371,78.5833,0,7.3336,5439.44,0.924369,91.6637,107.779,73.4983,0.0431978,14.218,83.8896,519.088,0.972216,35.1297,4485.17,69.0537,0,0.00391514,61.6732,-3.67E-18
2458,0,0,0,0,0,24.4358,22.1295,78.5253,0,7.33407,5435.77,0.924356,91.6546,107.767,73.4857,0.0431978,14.218,143.444,519.088,0.972768,35.1295,4485.25,69.0878,0,0.00391574,114.617,0
2458,0,0,0,0,0,24.4358,22.1295,78.5253,0,7.33407,5435.77,0.924356,91.6546,107.767,73.4857,0.0431978,14.218,143.444,519.088,0.972768,35.1295,4485.25,69.0878,0,0.00391574,114.617,0
2459,0,0,0,0,0,24.4332,22.1279,78.5144,0,7.33437,5435.25,0.924342,91.6521,107.764,73.4818,0.0431539,14.218,121.286,519.138,0.972832,35.13,4485.34,69.3948,0,0.00391572,92.5123,0
2459,0,0,0,0,0,24.4332,22.1279,78.5144,0,7.33437,5435.25,0.924342,91.6521,107.764,73.4818,0.0431539,14.218,121.286,519.138,0.972832,35.13,4485.34,69.3948,0,0.00391572,92.5123,0
2460,0,0,0,0,0,24.5018,22.1303,78.5383,0,7.33421,5437.08,0.924329,91.6538,107.767,73.4843,0.0431539,14.218,95.3026,519.138,0.972523,35.1294,4485.42,69.2703,0,0.00391661,70.7165,0
2460,0,0,0,0,0,24.5018,22.1303,78.5383,0,7.33421,5437.08,0.924329,91.6538,107.767,73.4843,0.0431539,14.218,95.3026,519.138,0.972523,35.1294,4485.42,69.2703,0,0.00391661,70.7165,0
2461,0,0,0,0,0,24.4734,22.1342,78.5776,0,7.33398,5440.01,0.924315,91.6562,107.774,73.4896,0.0431539,14.218,114.547,519.138,0.972025,35.1283,4485.51,68.9232,0,0.00391804,92.5754,-7.33E-18
2461,0,0,0,0,0,24.4734,22.1342,78.5776,0,7.33398,5440.01,0.924315,91.6562,107.774,73.4896,0.0431539,14.218,114.547,519.138,0.972025,35.1283,4485.51,68.9232,0,0.00391804,92.5754,-7.33E-18
2462,0,0,0,0,0,24.4412,22.1293,78.5405,0,7.33441,5437.63,0.924302,91.6506,107.766,73.4817,0.0431539,14.218,139.228,519.138,0.972388,35.1287,4485.59,69.2784,0,0.00391808,108.576,0
2462,0,0,0,0,0,24.4412,22.1293,78.5405,0,7.33441,5437.63,0.924302,91.6506,107.766,73.4817,0.0431539,14.218,139.228,519.138,0.972388,35.1287,4485.59,69.2784,0,0.00391808,108.576,0
2463,0,0,0,0,0,24.4235,22.1261,78.5163,0,7.33471,5436.18,0.924288,91.6465,107.761,73.4755,0.0430964,14.218,108.541,519.196,0.972598,35.1287,4485.68,69.3853,0,0.00391846,81.6284,-7.33E-18
2463,0,0,0,0,0,24.4235,22.1261,78.5163,0,7.33471,5436.18,0.924288,91.6465,107.761,73.4755,0.0430964,14.218,108.541,519.196,0.972598,35.1287,4485.68,69.3853,0,0.00391846,81.6284,-7.33E-18
2464,0,0,0,0,0,24.4854,22.1269,78.5264,0,7.33466,5437.09,0.924275,91.6465,107.761,73.4753,0.0430964,14.218,85.6788,519.196,0.972435,35.1278,4485.77,69.0929,0,0.00391969,63.0776,0
2464,0,0,0,0,0,24.4854,22.1269,78.5264,0,7.33466,5437.09,0.924275,91.6465,107.761,73.4753,0.0430964,14.218,85.6788,519.196,0.972435,35.1278,4485.77,69.0929,0,0.00391969,63.0776,0
2465,0,0,0,0,0,24.4793,22.1333,78.587,0,7.33438,5441.51,0.924261,91.6514,107.772,73.4839,0.0430964,14.218,141.856,519.196,0.971698,35.1273,4485.85,69.0462,0,0.00392063,113.754,0
2465,0,0,0,0,0,24.4793,22.1333,78.587,0,7.33438,5441.51,0.924261,91.6514,107.772,73.4839,0.0430964,14.218,141.856,519.196,0.971698,35.1273,4485.85,69.0462,0,0.00392063,113.754,0
2466,0,0,0,0,0,24.4469,22.1293,78.5584,0,7.33469,5439.68,0.924248,91.6468,107.766,73.4778,0.0430964,14.218,124.056,519.196,0.971972,35.1276,4485.94,69.3821,0,0.00392074,94.9667,0
2466,0,0,0,0,0,24.4469,22.1293,78.5584,0,7.33469,5439.68,0.924248,91.6468,107.766,73.4778,0.0430964,14.218,124.056,519.196,0.971972,35.1276,4485.94,69.3821,0,0.00392074,94.9667,0
2467,0,0,0,0,0,24.4195,22.1249,78.5244,0,7.33499,5437.56,0.924235,91.6414,107.758,73.47,0.0430647,14.218,97.364,519.263,0.97229,35.1271,4486.02,69.2924,0,0.00392154,72.4148,0
2467,0,0,0,0,0,24.4195,22.1249,78.5244,0,7.33499,5437.56,0.924235,91.6414,107.758,73.47,0.0430647,14.218,97.364,519.263,0.97229,35.1271,4486.02,69.2924,0,0.00392154,72.4148,0
2468,0,0,0,0,0,24.4675,22.1268,78.5494,0,7.33497,5439.68,0.924221,91.6418,107.761,73.4704,0.0430647,14.218,104.937,519.263,0.971912,35.1261,4486.11,68.9194,0,0.00392297,84.2084,-7.33E-18
2468,0,0,0,0,0,24.4675,22.1268,78.5494,0,7.33497,5439.68,0.924221,91.6418,107.761,73.4704,0.0430647,14.218,104.937,519.263,0.971912,35.1261,4486.11,68.9194,0,0.00392297,84.2084,-7.33E-18
2469,0,0,0,0,0,24.4842,22.1307,78.5856,0,7.33476,5442.28,0.924208,91.6449,107.767,73.4758,0.0430647,14.218,142.296,519.263,0.971481,35.1262,4486.19,69.2392,0,0.00392324,111.89,0
2469,0,0,0,0,0,24.4842,22.1307,78.5856,0,7.33476,5442.28,0.924208,91.6449,107.767,73.4758,0.0430647,14.218,142.296,519.263,0.971481,35.1262,4486.19,69.2392,0,0.00392324,111.89,0
2470,0,0,0,0,0,24.4526,22.1291,78.576,0,7.33495,5441.74,0.924194,91.6424,107.765,73.4733,0.0430647,14.218,110.95,519.263,0.971551,35.1261,4486.28,69.3882,0,0.00392373,83.6853,0
2470,0,0,0,0,0,24.4526,22.1291,78.576,0,7.33495,5441.74,0.924194,91.6424,107.765,73.4733,0.0430647,14.218,110.95,519.263,0.971551,35.1261,4486.28,69.3882,0,0.00392373,83.6853,0
2471,0,0,0,0,0,24.4227,22.1242,78.5384,0,7.3352,5439.33,0.924181,91.6366,107.756,73.465,0.0430647,14.218,87.5036,519.263,0.971915,35.1253,4486.36,69.1262,0,0.0039249,64.536,0
2471,0,0,0,0,0,24.4227,22.1242,78.5384,0,7.3352,5439.33,0.924181,91.6366,107.756,73.465,0.0430647,14.218,87.5036,519.263,0.971915,35.1253,4486.36,69.1262,0,0.0039249,64.536,0
2472,0,0,0,0,0,24.4478,22.1228,78.5362,0,7.33534,5439.61,0.924168,91.6337,107.754,73.4606,0.0430083,14.218,139.247,519.339,0.97183,35.1247,4486.45,69.0017,0,0.0039259,112.058,0
2472,0,0,0,0,0,24.4478,22.1228,78.5362,0,7.33534,5439.61,0.924168,91.6337,107.754,73.4606,0.0430083,14.218,139.247,519.339,0.97183,35.1247,4486.45,69.0017,0,0.0039259,112.058,0
